SKU,Order,Delivery Date,Quantity
92805090,6775877,2014-07-08,1
92805090,6663933,2014-08-05,1
92805090,6593793,2014-08-18,1
92805090,7901006,2014-05-30,1
92805090,8005076,2014-04-27,1
92805090,6723608,2014-07-11,1
92805090,6779156,2014-07-07,1
92805090,6715494,2014-07-29,1
92805090,6702285,2014-07-23,1
92805090,8003998,2014-04-26,1
92805090,7867040,2014-06-09,1
92805090,6680999,2014-08-04,1
92805090,6812405,2014-06-28,1
92805090,7891654,2014-06-17,1
92805090,7914985,2014-06-04,1
92805090,6814529,2014-06-29,1
92805090,6639231,2014-08-12,1
92805090,7962610,2014-05-29,1
92805090,6763696,2014-07-03,1
92805090,7873322,2014-06-11,1
92805090,6730107,2014-07-12,1
92805090,7876886,2014-06-12,1
92805090,6754219,2014-06-30,1
92805090,8013097,2014-04-30,1
92805090,8049499,2014-04-17,1
92805090,8028478,2014-04-09,1
92805090,8029905,2014-04-08,1
92805090,6713534,2014-07-27,1
92816234,6533033,2014-09-06,1
92816234,6743564,2014-07-16,1
92816234,6598914,2014-08-19,1
92816234,6441767,2014-10-05,1
92816234,6459785,2014-09-21,1
92816234,6660114,2014-07-30,1
92816234,6461510,2014-09-21,1
92816234,6456166,2014-09-20,1
92816234,7892418,2014-06-17,1
92816234,8018363,2014-05-03,1
92816234,6490842,2014-09-12,1
92816234,6493296,2014-09-13,1
92816234,7971345,2014-05-08,1
92816234,6576931,2014-08-31,1
92816234,6595560,2014-08-18,1
92816234,8076969,2014-04-02,1
92816234,8041463,2014-04-13,1
92816234,6750394,2014-06-30,1
92816234,8015059,2014-04-30,1
92816234,6657039,2014-07-29,1
92816234,6443210,2014-10-05,1
92816234,6506666,2014-09-16,1
92816234,7981273,2014-05-12,1
92816234,6651833,2014-08-15,1
92816234,6651207,2014-08-15,1
92816234,6522895,2014-09-04,1
92816234,8082235,2014-04-04,1
92816234,6712147,2014-07-26,1
92816234,6566672,2014-08-30,1
92816234,6617102,2014-08-24,1
92816234,7992820,2014-05-16,1
92816234,8086956,2014-04-06,1
92816234,6656819,2014-07-29,1
92816234,6486909,2014-09-29,1
92816234,6527730,2014-09-05,1
92816234,6537058,2014-09-07,1
92816234,6427180,2014-09-30,1
92816234,6468121,2014-09-23,1
92816234,7893158,2014-06-19,1
92816234,6551697,2014-09-11,1
92816234,8000303,2014-04-24,1
92816234,6486433,2014-09-29,1
92816234,8060599,2014-04-22,1
92816234,7888045,2014-06-16,1
92816234,6721547,2014-07-10,1
92816234,6642027,2014-08-12,1
92816234,7997457,2014-04-23,1
92816234,6774872,2014-07-06,1
92816234,7979415,2014-05-11,1
92816234,8080168,2014-04-03,1
92816234,6640388,2014-08-11,1
92816234,8087093,2014-04-06,1
92816234,6737775,2014-07-14,1
92816234,6764127,2014-07-04,1
92816234,6723520,2014-07-11,1
92816234,6508131,2014-09-16,1
92816234,8028238,2014-04-08,1
92816234,6490628,2014-09-12,1
92816234,6700558,2014-07-23,1
92816234,6587443,2014-08-15,1
92816234,6561796,2014-08-27,1
92816234,6774024,2014-07-06,1
92816234,7865424,2014-06-08,1
92816234,6812873,2014-06-29,1
92816234,6604299,2014-08-20,1
92816234,6807811,2014-06-27,1
92816234,6427415,2014-09-30,1
92816234,7970311,2014-05-07,1
92816234,6752827,2014-06-30,1
92816234,6641864,2014-08-12,1
92816234,6774277,2014-07-07,1
92816234,6552722,2014-09-11,1
92816234,6803449,2014-06-25,1
92816234,7934644,2014-05-18,1
92816234,6489026,2014-09-11,1
92816234,7867114,2014-06-08,1
92816234,8056815,2014-04-20,1
92816234,7913253,2014-06-03,1
92816234,6546730,2014-09-09,1
92816234,7907651,2014-06-02,1
92816234,6435189,2014-10-03,1
92816234,7911721,2014-06-03,1
92816234,7938151,2014-05-20,1
92816234,6605008,2014-08-22,1
92816234,6426188,2014-09-30,1
92816234,7911912,2014-06-03,1
92816234,6679774,2014-08-04,1
92816234,8019471,2014-05-02,1
92816234,6444695,2014-10-05,1
92816234,6779838,2014-07-08,1
92816234,6481399,2014-09-27,1
92816234,7877519,2014-06-12,1
92816234,6586067,2014-09-03,1
92816234,7958425,2014-05-27,1
92816234,6724889,2014-07-11,1
92816234,6503811,2014-09-15,1
92816234,6636676,2014-08-10,1
92816234,7912929,2014-06-03,1
92816234,6619386,2014-08-07,1
92816234,6487104,2014-09-29,1
92816234,7894204,2014-06-19,1
92816234,6664170,2014-07-31,1
92816234,8090929,2014-04-07,1
92816234,6672607,2014-08-02,1
92816234,6542900,2014-09-08,1
92816234,6535580,2014-09-07,1
92816234,6719303,2014-07-09,1
92816234,6601106,2014-08-21,1
92816234,7937329,2014-05-20,1
92816234,7922077,2014-06-06,1
92816234,6637677,2014-08-10,1
92816234,6509257,2014-09-16,1
92816234,7874531,2014-06-11,1
92816234,6669230,2014-08-01,1
92816234,6613590,2014-08-24,1
92816234,7950238,2014-05-24,1
92816234,8059728,2014-04-21,1
92816234,6606685,2014-08-21,1
92816234,6464613,2014-09-22,1
92816234,6677784,2014-08-04,1
92816234,6713286,2014-07-28,1
92816234,6615431,2014-08-24,1
92816234,6563697,2014-08-27,1
92816234,6586879,2014-08-15,1
92816234,6582617,2014-09-02,1
92816234,6720158,2014-07-09,1
92816234,6513323,2014-09-18,1
92816234,6486484,2014-09-29,1
92816234,6572021,2014-08-30,1
92816234,7896354,2014-06-19,1
92816234,6672882,2014-08-02,1
92816234,6814122,2014-06-29,1
92816234,7902405,2014-05-31,1
92816234,7971187,2014-05-08,1
92816234,8044080,2014-04-14,1
92816234,7928208,2014-06-08,1
92816234,6628538,2014-08-08,1
92816234,6627619,2014-08-08,1
92816234,6632170,2014-08-09,1
92816234,7994851,2014-05-17,1
92816234,6500353,2014-09-15,1
92816234,6748897,2014-07-18,1
92816234,6629856,2014-08-09,1
92816234,8004267,2014-04-26,1
92816234,6712732,2014-07-27,1
92816234,8003085,2014-04-26,1
92816234,6812084,2014-06-29,1
92816234,6680028,2014-08-04,1
92816234,6774308,2014-07-06,1
92816234,7971635,2014-05-08,1
92816234,6543099,2014-09-08,1
92816234,7884492,2014-06-14,1
92816234,6812485,2014-06-28,1
92816234,8047080,2014-04-16,1
92816234,6634425,2014-08-10,1
92816234,6441204,2014-10-05,1
92816234,6433159,2014-10-03,1
92816234,6544922,2014-09-09,1
92816234,8003690,2014-04-26,1
92816234,8088774,2014-04-06,1
92816234,6636100,2014-08-10,1
92816234,6567776,2014-08-29,1
92816234,7998907,2014-04-24,1
92816234,6501784,2014-09-15,1
92816234,6770654,2014-07-05,1
92816234,6502532,2014-09-15,1
92816234,7955370,2014-05-27,1
92816234,6814079,2014-06-29,1
92816234,6761166,2014-07-03,1
92816234,6491740,2014-09-13,1
92816234,7903674,2014-05-31,1
92816234,6687620,2014-07-20,1
92816234,6666463,2014-08-01,1
92816234,7944959,2014-05-22,1
92816234,6715816,2014-07-29,1
92816234,6762863,2014-07-03,1
92816234,6442751,2014-10-05,1
92816234,7991659,2014-05-16,1
92816234,6529797,2014-09-05,1
92816234,6598450,2014-08-18,1
92816234,6560298,2014-08-27,1
92816234,6504110,2014-09-16,1
92816234,6534907,2014-09-06,1
92816234,6517244,2014-09-19,1
92816234,6560233,2014-08-27,1
92816234,6762874,2014-07-03,1
92816234,6445085,2014-10-06,1
92816234,7975374,2014-05-10,1
92816234,6423802,2014-09-29,1
92816234,6533378,2014-09-06,1
92816234,8080726,2014-04-03,1
92816234,6600127,2014-08-19,1
92816234,6533314,2014-09-06,1
92816234,8087243,2014-04-05,1
92816234,6510950,2014-09-17,1
92816234,6669645,2014-08-02,1
92816234,7921377,2014-06-05,1
92816234,7952093,2014-05-25,1
92816234,7936489,2014-05-20,1
92816234,6517918,2014-09-20,1
92816234,6472432,2014-09-24,1
92816234,6647372,2014-08-13,1
92816234,8035540,2014-04-11,1
92816234,6608099,2014-08-22,1
92816234,6767300,2014-07-04,1
92816234,6763037,2014-07-03,1
92816234,6514043,2014-09-18,1
92816234,6563271,2014-08-28,1
92816234,8021688,2014-05-03,1
92816234,8032681,2014-04-10,1
92816234,6617490,2014-08-24,1
92816234,6536608,2014-09-07,1
92816234,6458076,2014-09-20,1
92816234,6609961,2014-08-22,1
92816234,6504008,2014-09-15,1
92816234,6782923,2014-07-08,1
92816234,6670782,2014-08-02,1
92816234,6489978,2014-09-12,1
92816234,6672840,2014-08-04,1
92816234,6514143,2014-09-18,1
92816234,8034317,2014-04-11,1
92816234,6443026,2014-10-05,1
92816234,6521740,2014-09-03,1
92816234,6510061,2014-09-17,1
92816234,6532510,2014-09-06,1
92816234,7970781,2014-05-08,1
92816234,6624927,2014-08-07,1
92816234,6559983,2014-08-27,1
92816234,7865723,2014-06-08,1
92816234,6509725,2014-09-17,1
92816234,6719905,2014-07-10,1
92816234,7944874,2014-05-22,1
92816234,6702879,2014-07-24,1
92816234,7904118,2014-05-31,1
92816234,7954710,2014-05-26,1
92816234,6556739,2014-08-26,1
92816234,6583926,2014-09-02,1
92816234,6547369,2014-09-09,1
92816234,8059366,2014-04-22,1
92816234,6630775,2014-08-09,1
92816234,7898199,2014-05-29,1
92816234,6811013,2014-06-28,1
92816234,6619616,2014-08-05,1
92816234,8034815,2014-04-11,1
92816234,7924124,2014-06-07,1
92816234,6809232,2014-06-28,1
92816234,7889811,2014-06-16,1
92816234,6463504,2014-09-22,1
92816234,7943537,2014-05-22,1
92816234,7870073,2014-06-10,1
92816234,6710746,2014-07-26,1
92816234,6483001,2014-09-29,1
92816234,8053356,2014-04-19,1
92816234,6629918,2014-08-08,1
92816234,7917738,2014-06-04,1
92816234,6438330,2014-10-06,1
92816234,8047842,2014-04-17,1
92816234,7954974,2014-05-26,1
92816234,6555615,2014-08-25,1
92816234,6482964,2014-09-28,1
92816234,8078039,2014-04-02,1
92816234,8032235,2014-04-09,1
92816234,6664640,2014-07-31,1
92816234,6700168,2014-07-23,1
92816234,8051897,2014-04-19,1
92816234,7914770,2014-06-04,1
92816234,6729224,2014-07-12,1
92816234,6763827,2014-07-03,1
92816234,6643762,2014-08-13,1
92816234,7932094,2014-05-18,1
92816234,7906745,2014-06-01,1
92816234,6594810,2014-08-17,1
92816234,6555203,2014-08-25,1
92816234,6534345,2014-09-08,1
92816234,6672176,2014-08-02,1
92816234,6732066,2014-07-13,1
92816234,6714892,2014-07-27,1
92816234,6764181,2014-07-03,1
92816234,6630975,2014-08-08,1
92816234,6720525,2014-07-09,1
92816234,6643709,2014-08-12,1
92816234,7956936,2014-05-27,1
92816234,6488288,2014-09-11,1
92816234,7905686,2014-06-01,1
92816234,6539426,2014-09-08,1
92816234,6673183,2014-08-02,1
92816234,8079513,2014-04-03,1
92816234,6490275,2014-09-12,1
92816234,6752359,2014-06-30,1
92816234,6648063,2014-08-14,1
92816234,6637502,2014-08-10,1
92816234,6707510,2014-07-25,1
92816234,6737198,2014-07-14,1
92816234,6472000,2014-09-25,1
92816234,7939632,2014-05-20,1
92816234,6606773,2014-08-22,1
92816234,6804926,2014-07-01,1
92816234,6543080,2014-09-08,1
92816234,7888077,2014-06-16,1
92816234,7966082,2014-05-06,1
92816234,6526332,2014-09-05,1
92816234,6486851,2014-09-29,1
92816234,7898592,2014-05-30,1
92816234,6433636,2014-10-02,1
92816234,6534604,2014-09-07,1
92816234,6703488,2014-07-24,1
92816234,6589036,2014-08-16,1
92816234,8024708,2014-05-04,1
92816234,7993420,2014-05-16,1
92816234,6617546,2014-08-24,1
92816234,6709935,2014-07-26,1
92816234,6480045,2014-09-28,1
92816234,6653558,2014-07-28,1
92816234,6777372,2014-07-07,1
92816234,6630419,2014-08-10,1
92816234,6473503,2014-09-25,1
92816234,6752923,2014-06-30,1
92816234,6801707,2014-06-25,1
92816234,6473762,2014-09-25,1
92816234,6714383,2014-07-27,1
92816234,8076103,2014-04-02,1
92816234,6442264,2014-10-05,1
92816234,6741271,2014-07-16,1
92816234,6448475,2014-10-07,1
92816234,6725620,2014-07-11,1
92816234,6491775,2014-09-12,1
92816234,6543260,2014-09-08,1
92816234,7920660,2014-06-06,1
92816234,6755503,2014-07-01,1
92816234,6528980,2014-09-05,1
92816234,7948049,2014-05-24,1
92816234,6572274,2014-08-31,1
92816234,6655713,2014-07-29,1
92816234,6446207,2014-10-06,1
92816234,8010524,2014-04-28,1
92816234,6594194,2014-08-18,1
92816234,6471214,2014-09-24,1
92816234,6738084,2014-07-15,1
92816234,6434481,2014-10-03,1
92816234,7872232,2014-06-10,1
92816234,6679033,2014-08-04,1
92816234,6600128,2014-08-19,1
92816234,6763598,2014-07-04,1
92816234,7981323,2014-05-12,1
92816234,6466583,2014-09-23,1
92816234,6539349,2014-09-08,1
92816234,7884471,2014-06-15,1
92816234,6511383,2014-09-18,1
92816234,6640837,2014-08-12,1
92816234,7980427,2014-05-12,1
92816234,6653859,2014-07-28,1
92816234,6702019,2014-07-23,1
92816234,6670157,2014-08-01,1
92816234,6616887,2014-08-24,1
92816234,8082771,2014-04-04,1
92816234,6749509,2014-07-19,1
92816234,6622659,2014-08-06,1
92816234,6553875,2014-08-25,1
92816234,6768718,2014-07-05,1
92816234,6476296,2014-09-26,1
92816234,6615998,2014-08-24,1
92816234,6501534,2014-09-15,1
92816234,6798163,2014-06-24,1
92816234,6673677,2014-08-03,1
92816234,6471394,2014-09-25,1
92816234,7906581,2014-06-01,1
92816234,6593350,2014-08-17,1
92816234,6434503,2014-10-03,1
92816234,6558433,2014-08-29,1
92816234,7911052,2014-06-02,1
92816234,6444931,2014-10-06,1
92816234,6547330,2014-09-10,1
92816234,6491499,2014-09-12,1
92816234,6662397,2014-07-31,1
92816234,6761566,2014-07-03,1
92816234,7883519,2014-06-14,1
92816234,6476266,2014-09-26,1
92816234,6582761,2014-09-03,1
92816234,6544012,2014-09-09,1
92816234,6697212,2014-07-22,1
92816234,6584526,2014-09-03,1
92816234,6534596,2014-09-07,1
92816234,6541439,2014-09-09,1
92816234,6641083,2014-08-12,1
92816234,7871029,2014-06-10,1
92816234,6509402,2014-09-16,1
92816234,6463347,2014-09-22,1
92816234,6594016,2014-08-17,1
92816234,6578838,2014-09-01,1
92816234,6659939,2014-07-30,1
92816234,6811583,2014-06-28,1
92816234,7975819,2014-05-10,1
92816234,7916368,2014-06-03,1
92816234,6606860,2014-08-22,1
92816234,6628631,2014-08-08,1
92816234,7959479,2014-05-28,1
92816234,6793833,2014-06-22,1
92816234,6664050,2014-07-31,1
92816234,6741787,2014-07-16,1
92816234,6620042,2014-08-07,1
92816234,8003345,2014-05-02,1
92816234,6775536,2014-07-06,1
92816234,7912043,2014-06-03,1
92816234,6659318,2014-07-30,1
92816234,6619078,2014-08-25,1
92816234,6672621,2014-08-03,1
92816234,7943092,2014-05-22,1
92816234,6543534,2014-09-09,1
92816234,7893266,2014-06-18,1
92816234,6659675,2014-07-30,1
92816234,7905571,2014-06-01,1
92816234,6493250,2014-09-13,1
92816234,6427268,2014-10-01,1
92816234,6668021,2014-08-01,1
92816234,6558262,2014-08-26,1
92816234,7960327,2014-05-29,1
92816234,7949228,2014-05-24,1
92816234,7906187,2014-06-01,1
92816234,8044808,2014-04-15,1
92816234,6574182,2014-08-31,1
92816234,6457599,2014-09-21,1
92816234,7952792,2014-05-25,1
92816234,6535004,2014-09-07,1
92816234,6716999,2014-07-27,1
92816234,6670394,2014-08-02,1
92816234,6532692,2014-09-06,1
92816234,6772181,2014-07-06,1
92816234,6754242,2014-07-01,1
92816234,6422821,2014-09-29,1
92816234,6693718,2014-07-20,1
92816234,7965301,2014-05-06,1
92816234,6446540,2014-10-06,1
92816234,7973764,2014-05-09,1
92816234,6549173,2014-09-10,1
92816234,7896580,2014-06-19,1
92816234,6554675,2014-08-25,1
92816234,6496699,2014-09-15,1
92816234,6714083,2014-07-27,1
92816234,6443742,2014-10-05,1
92816234,6635095,2014-08-09,1
92816234,6623822,2014-08-07,1
92816234,6570469,2014-08-31,1
92816234,6517490,2014-09-19,1
92816234,7894234,2014-06-19,1
92816234,7943352,2014-05-22,1
92816234,7972444,2014-05-08,1
92816234,6678452,2014-08-06,1
92816234,6621679,2014-08-08,1
92816234,7915658,2014-06-04,1
92816234,8024512,2014-05-04,1
92816234,6495628,2014-09-14,1
92816234,6539507,2014-09-08,1
92816234,6697084,2014-07-22,1
92816234,6719035,2014-07-09,1
92816234,6510408,2014-09-17,1
92816234,6592855,2014-08-17,1
92816234,6488372,2014-09-11,1
92816234,8045896,2014-04-16,1
92816234,6753691,2014-07-01,1
92816234,6534988,2014-09-07,1
92816234,6429580,2014-10-02,1
92816234,6582732,2014-09-02,1
92816234,6641153,2014-08-12,1
92816234,6566140,2014-08-29,1
92816234,6672950,2014-08-02,1
92816234,6714459,2014-07-27,1
92816234,6437495,2014-10-03,1
92816234,6577438,2014-09-01,1
92816234,7927780,2014-06-08,1
92816234,6805788,2014-06-26,1
92816234,6431030,2014-10-02,1
92816234,6543996,2014-09-09,1
92816234,6505696,2014-09-16,1
92816234,6457214,2014-09-20,1
92816234,6758553,2014-07-02,1
92816234,8004354,2014-04-26,1
92816234,8048958,2014-04-18,1
92816234,8049142,2014-04-18,1
92816234,6639000,2014-08-11,1
92816234,6480948,2014-09-28,1
92816234,6526077,2014-09-04,1
92816234,6514766,2014-09-18,1
92816234,7887635,2014-06-16,1
92816234,8024925,2014-05-04,1
92816234,7908060,2014-06-01,1
92816234,7886019,2014-06-15,1
92816234,6687341,2014-07-19,1
92816234,6595573,2014-08-18,1
92816234,6620302,2014-08-06,1
92816234,6667282,2014-08-01,1
92816234,7927698,2014-06-08,1
92816234,8002208,2014-04-25,1
92816234,6713036,2014-07-27,1
92816234,7924841,2014-06-07,1
92816234,7982075,2014-05-12,1
92816234,6539757,2014-09-08,1
92816234,8016960,2014-05-01,1
92816234,6805782,2014-06-26,1
92816234,6761370,2014-07-02,1
92816234,6586411,2014-08-16,1
92816234,6526965,2014-09-04,1
92816234,6456816,2014-09-20,1
92816234,8025360,2014-05-04,1
92816234,6442170,2014-10-05,1
92816234,6637107,2014-08-10,1
92816234,6482532,2014-09-28,1
92816234,7900819,2014-05-30,1
92816234,7961100,2014-05-29,1
92816234,6742911,2014-07-16,1
92816234,6800403,2014-06-25,1
92816234,7901241,2014-05-31,1
92816234,6561250,2014-08-28,1
92816234,6777432,2014-07-07,1
92816234,6548115,2014-09-09,1
92816234,6558201,2014-08-26,1
92816234,6712779,2014-07-27,1
92816234,6772880,2014-07-06,1
92816234,6783489,2014-06-19,1
92816234,7913366,2014-06-03,1
92816234,6537745,2014-09-08,1
92816234,6626865,2014-08-07,1
92816234,6556289,2014-08-25,1
92816234,6445266,2014-10-06,1
92816234,6705958,2014-07-25,1
92816234,6616929,2014-08-24,1
92816234,6565373,2014-08-30,1
92816234,6780383,2014-07-08,1
92816234,7939433,2014-05-20,1
92816234,6553000,2014-09-11,1
92816234,6781569,2014-07-08,1
92816234,6664913,2014-08-02,1
92816234,6799483,2014-06-24,1
92816234,6741495,2014-07-15,1
92816234,7992718,2014-05-16,1
92816234,7872353,2014-06-10,1
92816234,7875641,2014-06-12,1
92816234,6717159,2014-07-29,1
92816234,6535256,2014-09-07,1
92816234,6759689,2014-07-03,1
92816234,6680999,2014-08-04,1
92816234,6475425,2014-09-26,1
92816234,7988909,2014-05-14,1
92816234,6435143,2014-10-03,1
92816234,7987244,2014-05-14,1
92816234,6466531,2014-09-23,1
92816234,6623699,2014-08-08,1
92816234,6483601,2014-09-28,1
92816234,8027565,2014-05-05,1
92816234,6777171,2014-07-07,1
92816234,6600140,2014-08-19,1
92816234,7881246,2014-06-14,1
92816234,6590500,2014-08-21,1
92816234,6685978,2014-07-19,1
92816234,7889308,2014-06-16,1
92816234,6590116,2014-08-17,1
92816234,6605322,2014-08-21,1
92816234,6755226,2014-07-01,1
92816234,6480115,2014-09-27,1
92816234,7966224,2014-05-06,1
92816234,6496807,2014-09-13,1
92816234,7889502,2014-06-16,1
92816234,6481634,2014-09-27,1
92816234,6645204,2014-08-13,1
92816234,7968545,2014-05-07,1
92816234,7864602,2014-06-09,1
92816234,6576282,2014-09-01,1
92816234,6434447,2014-10-03,1
92816234,6443775,2014-10-06,1
92816234,8080596,2014-04-03,1
92816234,7980761,2014-05-11,1
92816234,6535802,2014-09-07,1
92816234,6803604,2014-06-26,1
92816234,6562283,2014-08-28,1
92816234,8037938,2014-04-12,1
92816234,6425746,2014-10-01,1
92816234,6751802,2014-07-01,1
92816234,8051083,2014-04-18,1
92816234,7881944,2014-06-14,1
92816234,6537512,2014-09-08,1
92816234,6481579,2014-09-28,1
92816234,6637876,2014-08-11,1
92816234,8007793,2014-04-27,1
92816234,7884210,2014-06-15,1
92816234,6442109,2014-10-06,1
92816234,6584593,2014-09-03,1
92816234,6763036,2014-07-03,1
92816234,8010520,2014-04-29,1
92816234,7926544,2014-06-07,1
92816234,7919024,2014-06-05,1
92816234,6654271,2014-07-29,1
92816234,8022796,2014-05-03,1
92816234,7890438,2014-06-16,1
92816234,8006747,2014-04-27,1
92816234,6488702,2014-09-11,1
92816234,7938936,2014-05-20,1
92816234,6550858,2014-09-11,1
92816234,7884933,2014-06-15,1
92816234,8088315,2014-04-06,1
92816234,6581246,2014-09-01,1
92816234,6798866,2014-06-24,1
92816234,6590097,2014-08-16,1
92816234,8055988,2014-04-20,1
92816234,8053475,2014-04-19,1
92816234,6718711,2014-07-09,1
92816234,6507507,2014-09-16,1
92816234,6777808,2014-07-07,1
92816234,6608431,2014-08-22,1
92816234,7971822,2014-05-08,1
92816234,6437408,2014-10-03,1
92816234,6524773,2014-09-04,1
92816234,8035201,2014-04-11,1
92816234,6785129,2014-06-20,1
92816234,6589595,2014-08-16,1
92816234,7999522,2014-04-24,1
92816234,6559335,2014-08-26,1
92816234,6575567,2014-08-31,1
92816234,6548455,2014-09-10,1
92816234,6677257,2014-08-04,1
92816234,7974726,2014-05-09,1
92816234,7963272,2014-05-05,1
92816234,6674491,2014-08-03,1
92816234,6620886,2014-08-05,1
92816234,7864444,2014-06-08,1
92816234,6501266,2014-09-14,1
92816234,7865791,2014-06-09,1
92816234,6679028,2014-08-04,1
92816234,7909378,2014-06-02,1
92816234,6725291,2014-07-11,1
92816234,6628030,2014-08-07,1
92816234,7963835,2014-05-05,1
92816234,6772885,2014-07-06,1
92816234,6473027,2014-09-25,1
92816234,6515338,2014-09-18,1
92816234,8083217,2014-04-04,1
92816234,6760401,2014-07-02,1
92816234,6441390,2014-10-05,1
92816234,6785178,2014-06-20,1
92816234,6533539,2014-09-06,1
92816234,8088203,2014-04-06,1
92816234,6624644,2014-08-07,1
92816234,6572978,2014-08-31,1
92816234,7917836,2014-06-07,1
92816234,6571332,2014-08-31,1
92816234,7873457,2014-06-11,1
92817866,6740798,2014-07-15,1
92817866,6614319,2014-08-24,1
92817866,6634871,2014-08-10,1
92817866,7881082,2014-06-15,1
92817866,6456335,2014-09-20,1
92817866,6666368,2014-08-01,1
92817866,6484457,2014-09-29,1
92817866,6615986,2014-08-24,1
92817866,6797588,2014-06-24,1
92817866,6538025,2014-09-07,1
92817866,6518756,2014-09-19,1
92817866,7994677,2014-05-17,1
92817866,6566234,2014-08-29,1
92817866,6657625,2014-07-30,1
92817866,7935772,2014-05-21,1
92817867,8020632,2014-05-02,1
92817867,6714440,2014-07-28,1
92817867,7920881,2014-06-06,1
92817867,7928825,2014-06-09,1
92817867,8086777,2014-04-06,1
92817867,8000668,2014-04-25,1
92817867,6770096,2014-07-05,1
92817867,6495924,2014-09-13,1
92817867,8091647,2014-04-08,1
92817867,8039731,2014-04-13,1
92817867,6655270,2014-07-29,1
92817867,6472135,2014-09-25,1
92817867,6692714,2014-07-20,1
92824015,7988402,2014-05-14,1
92824015,7959974,2014-05-28,1
92824015,6627442,2014-08-08,1
92824015,7934442,2014-05-19,1
92832211,8054517,2014-04-19,1
92832211,8079702,2014-04-03,1
92832211,8086343,2014-04-06,1
92832211,7940021,2014-05-21,1
92832211,6782979,2014-06-20,1
92832211,7949213,2014-05-24,1
92832211,8090442,2014-04-06,1
92832211,7866141,2014-06-08,1
92832211,6583454,2014-09-02,1
92832212,7894103,2014-06-19,1
92832212,7958187,2014-05-27,1
92832212,6782979,2014-06-20,1
92832212,7937166,2014-05-20,1
92832212,6620715,2014-08-06,1
92832212,8080711,2014-04-03,1
92832212,7961524,2014-05-28,1
92832212,8025360,2014-05-04,1
92832212,6623310,2014-08-07,1
92832214,6442658,2014-10-06,1
92832214,7972594,2014-05-08,1
92832214,6684503,2014-08-05,1
92832214,7949213,2014-05-24,1
92832214,6584095,2014-09-02,1
92832214,6430401,2014-10-01,1
92832214,6503716,2014-09-15,1
92832214,6460466,2014-09-21,1
92832214,6443070,2014-10-05,1
92832214,8046928,2014-04-16,1
92832214,6615857,2014-08-24,1
92832214,6684652,2014-08-05,1
92832214,8084238,2014-04-05,1
92832214,6577244,2014-09-01,1
92832214,8024490,2014-05-04,1
92832214,6473898,2014-09-25,1
92832214,6554410,2014-08-25,1
92832214,6601704,2014-08-19,1
92832214,6654632,2014-07-30,1
92832214,7902743,2014-05-31,1
92832214,6514214,2014-09-18,1
92832214,7961524,2014-05-28,1
92832214,7885813,2014-06-15,1
92832214,6705658,2014-07-24,1
92832214,6621089,2014-08-06,1
92832214,7893613,2014-06-17,1
92836811,7994667,2014-05-17,1
92836811,7932393,2014-05-18,1
92836811,7927562,2014-06-07,1
92836811,6595479,2014-08-18,1
92836811,6533227,2014-09-06,1
92836811,6692314,2014-07-20,1
92836811,6578027,2014-09-01,1
92836811,6569399,2014-08-30,1
92836811,8091745,2014-04-07,1
92836811,6580514,2014-09-02,1
92836811,8048843,2014-04-18,1
92836811,6615138,2014-08-24,1
92836811,6655288,2014-07-29,1
92836811,6676118,2014-08-03,1
92836811,8087817,2014-04-06,1
92836811,6478836,2014-09-26,1
92836811,6436655,2014-10-03,1
92836811,6428489,2014-10-01,1
92836811,6718711,2014-07-09,1
92836811,6600479,2014-08-19,1
92836811,6652530,2014-07-28,1
92836811,6488219,2014-09-11,1
92836811,6647451,2014-08-14,1
92836811,7875194,2014-06-11,1
92836811,6721964,2014-07-11,1
92836813,6797280,2014-06-23,1
92836813,6616927,2014-08-24,1
92836813,6692880,2014-07-21,1
92836813,8026763,2014-05-04,1
92836813,8092265,2014-04-07,1
92836813,6523177,2014-09-04,1
92836813,6483205,2014-09-28,1
92836813,7903976,2014-05-31,1
92836813,6814734,2014-06-29,1
92836813,8086362,2014-04-05,1
92836813,7889811,2014-06-16,1
92836813,7906386,2014-06-01,1
92836813,7972043,2014-05-10,1
92836813,6615986,2014-08-24,1
92836813,6577285,2014-09-01,1
92836813,6484624,2014-09-28,1
92836813,7983166,2014-05-12,1
92836813,8041080,2014-04-13,1
92836813,6734407,2014-07-13,1
92836813,6597400,2014-08-19,1
92836813,7912459,2014-06-03,1
92836813,7952209,2014-05-25,1
92836813,6752140,2014-06-30,1
92836813,6562811,2014-08-28,1
92836813,6428631,2014-10-01,1
92836813,6533106,2014-09-07,1
92836813,6609940,2014-08-22,1
92836813,6489289,2014-09-12,1
92836813,8046597,2014-04-16,1
92836813,6655288,2014-07-29,1
92836813,6661619,2014-08-02,1
92836815,8005443,2014-04-27,1
92836815,6664932,2014-07-31,1
92836815,6549852,2014-09-10,1
92836815,6496117,2014-09-13,1
92836815,6740074,2014-07-15,1
92836815,6632923,2014-08-09,1
92836815,6568925,2014-08-29,1
92836815,8056747,2014-04-22,1
92836815,8044535,2014-04-14,1
92836815,6460816,2014-09-22,1
92836815,6600479,2014-08-19,1
92836815,7902001,2014-05-30,1
92836825,6616927,2014-08-24,1
92836825,6760067,2014-07-02,1
92836825,6755471,2014-07-01,1
92836825,6460671,2014-09-22,1
92836825,8092534,2014-04-07,1
92836825,6665824,2014-08-01,1
